ID,TS_NS,LAT_NS
31962,1771565295442031459,4527
31963,1771565295442139514,72176
31964,1771565295442140845,1201
31965,1771565295442225054,63746
31966,1771565295442226210,1067
31967,1771565295442249815,5105
31968,1771565295442360336,75119
31969,1771565295442365550,5123
31970,1771565295442376619,4977
31971,1771565295442500205,85300
31972,1771565295442505685,5371
31973,1771565295442506953,1139
31974,1771565295442620560,70772
31975,1771565295442626165,5462
31976,1771565295442641636,4791
31977,1771565295442764830,85501
31978,1771565295442766252,1307
31979,1771565295442770907,4595
31980,1771565295442863764,58715
31981,1771565295442869420,5562
31982,1771565295442930549,39004
31983,1771565295442939070,4978
31984,1771565295443090998,114781
31985,1771565295443094609,3408
31986,1771565295444114234,99497
31987,1771565295444115915,1486
31988,1771565295444116924,947
31989,1771565295444192341,48179
31990,1771565295444193645,1211
31991,1771565295444293590,62758
31992,1771565295444298918,5235
31993,1771565295444322006,4794
31994,1771565295444429251,70078
31995,1771565295444430792,1419
31996,1771565295444454127,5425
31997,1771565295444563555,71565
31998,1771565295444565210,1548
31999,1771565295444581932,5092
32000,1771565295444692932,71507
32001,1771565295444694403,1378
32002,1771565295444712688,5564
32003,1771565295444843129,94216
32004,1771565295444844614,1370
32005,1771565295444849479,4805
32006,1771565295444940716,63147
32007,1771565295444945587,4776
32008,1771565295444967348,5154
32009,1771565295445092962,87600
32010,1771565295445098221,5163
32011,1771565295445099412,1107
32012,1771565295445181633,49486
32013,1771565295445182969,1241
32014,1771565295445323835,106392
32015,1771565295445325310,1354
32016,1771565295445330385,5016
32017,1771565295445351009,5495
32018,1771565295445462890,73692
32019,1771565295445468910,5928
32020,1771565295445486023,4859
32021,1771565295445600102,76615
32022,1771565295445601574,1378
32023,1771565295445612378,5434
32024,1771565295445720547,71537
32025,1771565295445722002,1359
32026,1771565295445796991,65400
32027,1771565295445798443,1342
32028,1771565295445820625,5142
32029,1771565295445900720,42965
32030,1771565295445902020,1203
32031,1771565295446004849,62478
32032,1771565295446006220,1281
32033,1771565295446035129,8290
32034,1771565295446134450,66230
32035,1771565295446135921,1378
32036,1771565295446156458,4993
32037,1771565295446259045,65950
32038,1771565295446260580,1407
32039,1771565295446283207,5364
32040,1771565295446435700,115672
32041,1771565295446437717,1930
32042,1771565295446443196,5415
32043,1771565295446549615,64314
32044,1771565295446550871,1151
32045,1771565295446573953,5212
32046,1771565295446674916,67494
32047,1771565295446679677,4676
32048,1771565295446694882,4570
32049,1771565295446798551,67622
32050,1771565295446799854,1208
32051,1771565295446817818,4765
32052,1771565295446919094,66272
32053,1771565295446920415,1236
32054,1771565295446938503,4946
32055,1771565295447044498,67328
32056,1771565295447045989,1284
32057,1771565295447065181,4984
32058,1771565295447169125,66825
32059,1771565295447170440,1229
32060,1771565295447188291,5128
32061,1771565295447327375,105049
32062,1771565295447332772,5261
32063,1771565295447333806,958
32064,1771565295447350474,4519
32065,1771565295447450149,64650
32066,1771565295447455109,4866
32067,1771565295447472512,4607
32068,1771565295447582322,68972
32069,1771565295447583613,1202
32070,1771565295447604970,4876
32071,1771565295447823540,115304
32072,1771565295447832732,8831
32073,1771565295447834514,1680
32074,1771565295447846089,7908
32075,1771565295447957937,76722
32076,1771565295447967242,9152
32077,1771565295447968581,1258
32078,1771565295448071218,63731
32079,1771565295448072669,1358
32080,1771565295448102376,8572
32081,1771565295448206808,70209
32082,1771565295448208276,1364
32083,1771565295448224905,5580
32084,1771565295448329509,69208
32085,1771565295448338068,1398
32086,1771565295448351373,5247
32087,1771565295448454760,66976
32088,1771565295448459710,4854
32089,1771565295448542318,72451
32090,1771565295448547711,5300
32091,1771565295448568064,5734
32092,1771565295448612915,5034
32093,1771565295448717138,65974
32094,1771565295448722352,5113
32095,1771565295448743761,5160
32096,1771565295448865550,84032
32097,1771565295448867063,1415
32098,1771565295448874197,4863
32099,1771565295448971182,59784
32100,1771565295448977262,5986
32101,1771565295449040394,39446
32102,1771565295449059783,5580
32103,1771565295449177889,79419
32104,1771565295449179398,1410
32105,1771565295449191972,5648
32106,1771565295449300113,69890
32107,1771565295449301502,1294
32108,1771565295449323167,5366
32109,1771565295449430790,70974
32110,1771565295449432258,1375
32111,1771565295449453437,5425
32112,1771565295449574159,81950
32113,1771565295449575547,1274
32114,1771565295449588072,8202
32115,1771565295449725941,97925
32116,1771565295449727961,1835
32117,1771565295449938338,116406
32118,1771565295449940846,2210
32119,1771565295449951856,10903
32120,1771565295450041504,79151
32121,1771565295450043275,1654
32122,1771565295450055452,5280
32123,1771565295450098225,5181
32124,1771565295450206267,71015
32125,1771565295450207762,1400
32126,1771565295450228562,5420
32127,1771565295450341298,72356
32128,1771565295450342754,1352
32129,1771565295450362462,5436
32130,1771565295450482196,71532
32131,1771565295450483676,1375
32132,1771565295450507728,8665
32133,1771565295450613449,70305
32134,1771565295450618824,5278
32135,1771565295450636230,4904
32136,1771565295450746471,72693
32137,1771565295450747936,1356
32138,1771565295450766930,5313
32139,1771565295450876535,70938
32140,1771565295450877997,1355
32141,1771565295450898768,5014
32142,1771565295451008725,71269
32143,1771565295451010190,1371
32144,1771565295451031083,5633
32145,1771565295451161049,93803
32146,1771565295451162478,1325
32147,1771565295451163516,976
32148,1771565295451269528,69885
32149,1771565295451270912,1282
32150,1771565295451294994,5415
32151,1771565295451424327,92156
32152,1771565295451425815,1393
32153,1771565295451426809,934
32154,1771565295451521332,60058
32155,1771565295451522753,1331
32156,1771565295451590133,42437
32157,1771565295451596455,4737
32158,1771565295451717489,72704
32159,1771565295451719005,1411
32160,1771565295451737364,5092
32161,1771565295451925490,149891
32162,1771565295451927206,1579
32163,1771565295451932794,5527
32164,1771565295451933994,1116
32165,1771565295451956271,4939
32166,1771565295452067478,72817
32167,1771565295452073379,5757
32168,1771565295452086849,5050
32169,1771565295452192130,67303
32170,1771565295452193559,1335
32171,1771565295452219977,6203
32172,1771565295452332596,74678
32173,1771565295452334042,1351
32174,1771565295452432063,86425
32175,1771565295452437997,5793
32176,1771565295452439164,1083
32177,1771565295452479870,5086
32178,1771565295452594091,74531
32179,1771565295452595460,1276
32180,1771565295452608548,4948
32181,1771565295452716630,70109
32182,1771565295452717986,1267
32183,1771565295452742932,4874
32184,1771565295452844573,64205
32185,1771565295452850555,5881
32186,1771565295452918460,44820
32187,1771565295452919747,1183
32188,1771565295453017353,59327
32189,1771565295453026287,8845
32190,1771565295453092167,21530
32191,1771565295453166672,51285
32192,1771565295453168085,1299
32193,1771565295453266443,64426
32194,1771565295453267828,1301
32195,1771565295453289041,5223
32196,1771565295453412019,87348
32197,1771565295453417518,5410
32198,1771565295453418635,1036
32199,1771565295453502958,53174
32200,1771565295453504198,1164
32201,1771565295453588117,51643
32202,1771565295453589353,1156
32203,1771565295453671125,50515
32204,1771565295453672452,1255
32205,1771565295453757835,53947
32206,1771565295453759030,1128
32207,1771565295453843333,53931
32208,1771565295453848381,4974
32209,1771565295453908056,38339
32210,1771565295453914539,4704
32211,1771565295454012424,61202
32212,1771565295454013718,1173
32213,1771565295454030103,4607
32214,1771565295454125533,63005
32215,1771565295454126901,1271
32216,1771565295454127844,887
32217,1771565295454190378,41151
32218,1771565295454191612,1121
32219,1771565295454211590,4750
32220,1771565295454292450,57833
32221,1771565295454297214,4672
32222,1771565295454298260,967
32223,1771565295454360719,40061
32224,1771565295454365277,4451
32225,1771565295454381524,4615
32226,1771565295454458124,53372
32227,1771565295454459453,1233
32228,1771565295454466033,4517
32229,1771565295454536485,46425
32230,1771565295454537800,1223
32231,1771565295454612309,64847
32232,1771565295454613677,1272
32233,1771565295454618020,4290
32234,1771565295454639677,4510
32235,1771565295454667943,4522
32236,1771565295454753419,59972
32237,1771565295454754901,1357
32238,1771565295454761461,4759
32239,1771565295454828203,42619
32240,1771565295454829484,1191
32241,1771565295454849046,4891
32242,1771565295454947026,64811
32243,1771565295454948377,1257
32244,1771565295454949349,914
32245,1771565295455010910,37712
32246,1771565295455015723,4716
32247,1771565295455080935,43334
32248,1771565295455082195,1176
32249,1771565295455102125,5063
32250,1771565295455185936,59670
32251,1771565295455187295,1265
32252,1771565295455191880,4515
32253,1771565295455249876,36688
32254,1771565295455251129,1158
32255,1771565295455311434,39171
32256,1771565295455319770,1355
32257,1771565295455337750,5215
32258,1771565295455419380,57521
32259,1771565295455420752,1269
32260,1771565295455425248,4438
32261,1771565295455487551,38214
32262,1771565295455492381,4743
32263,1771565295455514291,4608
32264,1771565295455602930,63925
32265,1771565295455604240,1192
32266,1771565295455611841,4751
32267,1771565295455685607,47401
32268,1771565295455686866,1167
32269,1771565295455764496,67172
32270,1771565295455765846,1230
32271,1771565295455772948,4730
32272,1771565295455805148,4495
32273,1771565295455833677,4326
32274,1771565295455922074,63915
32275,1771565295455923466,1304
32276,1771565295455928114,4584
32277,1771565295455948088,4590
32278,1771565295456036924,64833
32279,1771565295456038347,1335
32280,1771565295456039268,865
32281,1771565295456096654,38341
32282,1771565295456097909,1164
32283,1771565295456119312,4721
32284,1771565295456205924,62546
32285,1771565295456210752,4735
32286,1771565295456211762,934
32287,1771565295456280918,43585
32288,1771565295456285460,4448
32289,1771565295456298421,4409
32290,1771565295456425208,102140
32291,1771565295456427228,1718
32292,1771565295456826463,76623
32293,1771565295456963342,62440
32294,1771565295456964647,1219
32295,1771565295456968995,4295
32296,1771565295456993685,7374
32297,1771565295457076884,63248
32298,1771565295457078150,1175
32299,1771565295457082477,4273
32300,1771565295457101730,4399
32301,1771565295457187982,63605
32302,1771565295457189172,1089
32303,1771565295457195592,6366
32304,1771565295457213298,4578
32305,1771565295457294744,58876
32306,1771565295457295945,1111
32307,1771565295457300106,4106
32308,1771565295457322076,4363
32309,1771565295457408724,64032
32310,1771565295457409981,1172
32311,1771565295457410840,809
32312,1771565295457432453,4596
32313,1771565295457518754,63758
32314,1771565295457520002,1137
32315,1771565295457520851,800
32316,1771565295457543489,4652
32317,1771565295457631185,64632
32318,1771565295457632473,1199
32319,1771565295457636769,4244
32320,1771565295457653295,4354
32321,1771565295457731750,55890
32322,1771565295457736248,4406
32323,1771565295457737325,1002
32324,1771565295457797214,38903
32325,1771565295457801581,4278
32326,1771565295457818135,4414
32327,1771565295457900073,55508
32328,1771565295457901451,1286
32329,1771565295457906906,4292
32330,1771565295457974388,43465
32331,1771565295457975671,1188
32332,1771565295457993954,4819
32333,1771565295458076704,58718
32334,1771565295458078054,1258
32335,1771565295458078973,863
32336,1771565295458145461,42176
32337,1771565295458150213,4666
32338,1771565295458166374,4585
32339,1771565295458251975,61172
32340,1771565295458253223,1154
32341,1771565295458254175,896
32342,1771565295458318517,40537
32343,1771565295458323128,4529
32344,1771565295458339479,4669
32345,1771565295458423517,60318
32346,1771565295458424824,1215
32347,1771565295458425770,886
32348,1771565295458489989,42353
32349,1771565295458491289,1209
32350,1771565295458510276,4845
32351,1771565295458593280,59484
32352,1771565295458598287,4911
32353,1771565295458599467,1104
32354,1771565295458654513,35104
32355,1771565295458659208,4604
32356,1771565295458680438,4652
32357,1771565295458768448,64761
32358,1771565295458769816,1272
32359,1771565295458774162,4291
32360,1771565295458795032,7218
32361,1771565295458877299,61754
32362,1771565295458882370,4957
32363,1771565295458883475,1022
32364,1771565295458952300,44843
32365,1771565295458953621,1224
32366,1771565295458971462,4762
32367,1771565295459054717,59160
32368,1771565295459056196,1367
32369,1771565295459057120,866
32370,1771565295459127924,44073
32371,1771565295459129224,1205
32372,1771565295459264619,87002
32373,1771565295459273283,8273
32374,1771565295459274499,1115
32375,1771565295459275839,1259
32376,1771565295459310695,7635
32377,1771565295459410232,77976
32378,1771565295459418095,7688
32379,1771565295459419582,1392
32380,1771565295459429110,7114
32381,1771565295459546245,93249
32382,1771565295459563832,17228
32383,1771565295459566964,2869
32384,1771565295459569285,2212
32385,1771565295459591626,15742
32386,1771565295459624610,17376
32387,1771565295459829211,189676
32388,1771565295459833703,4120
32389,1771565295459850352,16569
32390,1771565295459853265,2826
32391,1771565295459855520,2117
32392,1771565295459880964,17181
32393,1771565295459915760,21083
32394,1771565295460056242,123759
32395,1771565295460074697,18041
32396,1771565295460078323,3373
32397,1771565295460080785,2363
32398,1771565295460096111,15264
32399,1771565295460100165,2176
32400,1771565295460246980,116321
32401,1771565295460264842,17228
32402,1771565295460268501,3340
32403,1771565295460271087,2513
32404,1771565295460285986,14833
32405,1771565295460310267,14819
32406,1771565295460389289,62395
32407,1771565295460391832,2385
32408,1771565295460404055,12141
32409,1771565295460447602,26284
32410,1771565295460477135,24109
32411,1771565295460505559,21553
32412,1771565295460583602,66744
32413,1771565295460590963,7196
32414,1771565295460592339,1287
32415,1771565295460618395,8632
32416,1771565295460928766,287194
32417,1771565295460931297,2373
32418,1771565295460932664,1262
32419,1771565295460941919,9172
32420,1771565295460943699,1661
32421,1771565295460944916,1141
32422,1771565295460953777,8780
32423,1771565295460959165,5279
32424,1771565295460971598,12348
32425,1771565295460974078,2366
32426,1771565295460975287,1138
32427,1771565295461005496,10123
32428,1771565295461097872,72146
32429,1771565295461100072,2045
32430,1771565295461101381,1218
32431,1771565295461123515,9848
32432,1771565295461206378,63904
32433,1771565295461208539,2010
32434,1771565295461217538,8916
32435,1771565295461241735,9407
32436,1771565295461323422,62022
32437,1771565295461325560,2010
32438,1771565295461334584,8930
32439,1771565295461443478,95564
32440,1771565295461445726,2099
32441,1771565295461454787,8966
32442,1771565295461456551,1633
32443,1771565295461476464,9298
32444,1771565295461506323,9519
32445,1771565295461535333,9386
32446,1771565295461614692,58522
32447,1771565295461616840,2020
32448,1771565295461623924,6976
32449,1771565295461653098,9086
32450,1771565295461749241,76275
32451,1771565295461751397,2007
32452,1771565295461752670,1189
32453,1771565295461772489,10228
32454,1771565295461847526,56117
32455,1771565295461849699,2035
32456,1771565295461859141,8571
32457,1771565295461890471,9635
32458,1771565295461981996,71396
32459,1771565295461994900,12728
32460,1771565295461996529,1510
32461,1771565295462012462,9089
32462,1771565295462086417,53015
32463,1771565295462088416,1834
32464,1771565295462101157,8858
32465,1771565295462130335,9218
32466,1771565295462228432,79004
32467,1771565295462230607,2027
32468,1771565295462237445,6728
32469,1771565295462238952,1408
32470,1771565295462318713,53651
32471,1771565295462321151,2283
32472,1771565295462330001,7301
32473,1771565295462357687,7376
32474,1771565295462451482,72469
32475,1771565295462458395,6812
32476,1771565295462459852,1346
32477,1771565295462470746,6368
32478,1771565295462501329,8282
32479,1771565295462591664,71025
32480,1771565295462598766,6980
32481,1771565295462600478,1578
32482,1771565295462617420,10761
32483,1771565295462641706,7294
32484,1771565295462736860,73514
32485,1771565295462739101,2095
32486,1771565295462746021,6794
32487,1771565295462754320,6024
32488,1771565295462783419,6726
32489,1771565295462876590,72158
32490,1771565295462879011,2335
32491,1771565295462885663,6579
32492,1771565295462896759,6940
32493,1771565295462966626,49121
32494,1771565295462973037,6276
32495,1771565295463003351,8534
32496,1771565295463185379,110327
32497,1771565295463191957,6429
32498,1771565295463193153,1108
32499,1771565295463215415,5080
32500,1771565295463313416,71644
32501,1771565295463314799,1300
32502,1771565295463315735,878
32503,1771565295463336698,5080
32504,1771565295463418347,56883
32505,1771565295463419651,1213
32506,1771565295463428463,4858
32507,1771565295463501511,47136
32508,1771565295463506322,4718
32509,1771565295463519612,4786
32510,1771565295463599960,55640
32511,1771565295463601338,1295
32512,1771565295463609436,5161
32513,1771565295463677235,43624
32514,1771565295463681956,4620
32515,1771565295463698540,4866
32516,1771565295463776334,52528
32517,1771565295463777685,1248
32518,1771565295463789479,5072
32519,1771565295463862266,48069
32520,1771565295463867214,4826
32521,1771565295463879372,4764
32522,1771565295463956243,52143
32523,1771565295463957547,1209
32524,1771565295463969261,5052
32525,1771565295464048678,54685
32526,1771565295464050141,1362
32527,1771565295464071282,5174
32528,1771565295464161250,63452
32529,1771565295464162730,1349
32530,1771565295464167807,5008
32531,1771565295464232586,40522
32532,1771565295464233980,1294
32533,1771565295464316185,51551
32534,1771565295464317516,1250
32535,1771565295464330311,5371
32536,1771565295464408564,53501
32537,1771565295464410012,1348
32538,1771565295464421497,5116
32539,1771565295464496533,50343
32540,1771565295464501669,5035
32541,1771565295464514182,4950
32542,1771565295464594437,55046
32543,1771565295464595754,1215
32544,1771565295464606199,5095
32545,1771565295464684408,52414
32546,1771565295464685691,1182
32547,1771565295464706822,5291
32548,1771565295464798254,65165
32549,1771565295464799710,1347
32550,1771565295464804736,4966
32551,1771565295464861308,36037
32552,1771565295464862523,1125
32553,1771565295464933970,45281
32554,1771565295464939012,4942
32555,1771565295464955132,4892
32556,1771565295465041564,60740
32557,1771565295465042942,1278
32558,1771565295465048160,4574
32559,1771565295465118175,44768
32560,1771565295465122940,4676
32561,1771565295465190596,43280
32562,1771565295465191947,1258
32563,1771565295465211457,5100
32564,1771565295465297853,61237
32565,1771565295465303006,5057
32566,1771565295465304621,900
32567,1771565295465382655,49905
32568,1771565295465383932,1185
32569,1771565295465395991,5133
32570,1771565295465469455,49114
32571,1771565295465470776,1199
32572,1771565295465548425,67969
32573,1771565295465549869,1298
32574,1771565295465554545,4618
32575,1771565295465573191,4786
32576,1771565295465604112,4711
32577,1771565295465677635,49703
32578,1771565295465682493,4762
32579,1771565295465691911,5011
32580,1771565295465765490,49708
32581,1771565295465766875,1290
32582,1771565295465790181,5122
32583,1771565295465885019,67508
32584,1771565295465890139,5021
32585,1771565295465891347,1126
32586,1771565295465961212,46400
32587,1771565295465966237,4929
32588,1771565295465987823,4718
32589,1771565295466078607,64905
32590,1771565295466079992,1265
32591,1771565295466080943,893
32592,1771565295466147954,44541
32593,1771565295466149278,1233
32594,1771565295466171100,5225
32595,1771565295466255142,60491
32596,1771565295466256491,1257
32597,1771565295466268611,4701
32598,1771565295466284342,4546
32599,1771565295466397007,88178
32600,1771565295466418040,20874
32601,1771565295466419499,1351
32602,1771565295466569358,69777
32603,1771565295466574366,4927
32604,1771565295466591713,4562
32605,1771565295466695164,67893
32606,1771565295466696502,1247
32607,1771565295466714335,4721
32608,1771565295466816525,67147
32609,1771565295466817834,1217
32610,1771565295466837355,4813
32611,1771565295466939601,66691
32612,1771565295466940824,1111
32613,1771565295466959844,4858
32614,1771565295467060993,66637
32615,1771565295467062306,1219
32616,1771565295467076607,4789
32617,1771565295467155357,54130
32618,1771565295467159990,4536
32619,1771565295467164752,913
32620,1771565295467244302,51415
32621,1771565295467245521,1135
32622,1771565295467253688,4400
32623,1771565295467323799,47626
32624,1771565295467324941,1057
32625,1771565295467336014,4112
32626,1771565295467408857,49415
32627,1771565295467410142,1198
32628,1771565295467418650,4285
32629,1771565295467492032,49954
32630,1771565295467493235,1114
32631,1771565295467504263,4530
32632,1771565295467578554,51353
32633,1771565295467579809,1170
32634,1771565295467587412,4288
32635,1771565295467658876,48027
32636,1771565295467660028,1062
32637,1771565295467670874,4342
32638,1771565295467742836,49027
32639,1771565295467747227,4275
32640,1771565295467752821,3925
32641,1771565295467827587,51133
32642,1771565295467828858,1208
32643,1771565295467837508,4689
32644,1771565295467907806,47295
32645,1771565295467909038,1142
32646,1771565295467919468,4384
32647,1771565295467994552,52139
32648,1771565295467995826,1169
32649,1771565295468001741,4408
32650,1771565295468065603,40920
32651,1771565295468069884,4200
32652,1771565295468084492,4301
32653,1771565295468163690,56137
32654,1771565295468164940,1148
32655,1771565295468169049,4055
32656,1771565295468228180,38035
32657,1771565295468229322,1057
32658,1771565295468249695,4352
32659,1771565295468333739,59961
32660,1771565295468334904,1064
32661,1771565295468339162,4204
32662,1771565295468360628,4292
32663,1771565295468446893,63719
32664,1771565295468448166,1174
32665,1771565295468452286,4067
32666,1771565295468470760,4352
32667,1771565295468553634,59309
32668,1771565295468554877,1146
32669,1771565295468555730,799
32670,1771565295468610646,34442
32671,1771565295468611755,1016
32672,1771565295468635242,4402
32673,1771565295468722705,64402
32674,1771565295468723964,1174
32675,1771565295468724865,852
32676,1771565295468744431,4552
32677,1771565295468825599,58517
32678,1771565295468829975,4294
32679,1771565295468830987,937
32680,1771565295468887954,37837
32681,1771565295468889076,1038
32682,1771565295468910169,4552
32683,1771565295468995299,60995
32684,1771565295469000130,4739
32685,1771565295469001173,971
32686,1771565295469021105,4389
32687,1771565295469103794,60127
32688,1771565295469108226,4347
32689,1771565295469109219,922
32690,1771565295469132699,7452
32691,1771565295469211723,58393
32692,1771565295469212869,1067
32693,1771565295469217033,4110
32694,1771565295469239053,4430
32695,1771565295469326124,64004
32696,1771565295469327406,1198
32697,1771565295469331578,4119
32698,1771565295469351040,6850
32699,1771565295469582660,210991
32700,1771565295469587835,4950
32701,1771565295469588788,881
32702,1771565295469589570,725
32703,1771565295469593403,3780
32704,1771565295469594337,864
32705,1771565295469595142,749
32706,1771565295469599491,4300
32707,1771565295469600511,944
32708,1771565295469671404,46890
32709,1771565295469672535,1049
32710,1771565295469685326,4703
32711,1771565295469804277,62546
32712,1771565295469805735,1359
32713,1771565295469810805,4455
32714,1771565295469876085,42129
32715,1771565295469880636,4469
32716,1771565295469952166,62699
32717,1771565295469953457,1207
32718,1771565295469957576,4066
32719,1771565295469976147,4280
32720,1771565295470003511,4268
32721,1771565295470077194,50878
32722,1771565295470078392,1110
32723,1771565295470085827,4540
32724,1771565295470153502,44813
32725,1771565295470157803,4211
32726,1771565295470167820,4362
32727,1771565295470244636,54014
32728,1771565295470245979,1255
32729,1771565295470254343,4642
32730,1771565295470326522,46603
32731,1771565295470327844,1233
32732,1771565295470401201,62972
32733,1771565295470406007,4715
32734,1771565295470407071,988
32735,1771565295470428770,4491
32736,1771565295470457238,4440
32737,1771565295470537643,56672
32738,1771565295470538946,1217
32739,1771565295470543496,4495
32740,1771565295470606631,39610
32741,1771565295470607862,1142
32742,1771565295470628377,4647
32743,1771565295470713585,61715
32744,1771565295470714928,1257
32745,1771565295470719478,4494
32746,1771565295470742175,4637
32747,1771565295470828332,62351
32748,1771565295470833106,4676
32749,1771565295470834155,973
32750,1771565295470856149,4500
32751,1771565295470944336,63210
32752,1771565295470945688,1259
32753,1771565295470946562,823
32754,1771565295471004406,38594
32755,1771565295471005650,1157
32756,1771565295471029302,7273
32757,1771565295471106863,56491
32758,1771565295471108025,1068
32759,1771565295471112680,4602
32760,1771565295471177161,41186
32761,1771565295471178296,1041
32762,1771565295471196618,4658
32763,1771565295471282768,61482
32764,1771565295471284099,1211
32765,1771565295471285164,1007
32766,1771565295471358145,46057
32767,1771565295471359445,1206
32768,1771565295471377130,5150
32769,1771565295471451469,49684
32770,1771565295471456399,4833
32771,1771565295471465527,4705
32772,1771565295471534763,44904
32773,1771565295471539708,4836
32774,1771565295471555787,4919
32775,1771565295471642046,60916
32776,1771565295471647096,4956
32777,1771565295471648181,1002
32778,1771565295471709334,39732
32779,1771565295471710587,1156
32780,1771565295471734071,4930
32781,1771565295471822333,63674
32782,1771565295471827466,5046
32783,1771565295471828542,996
32784,1771565295471851488,4735
32785,1771565295471943831,67630
32786,1771565295471948642,4724
32787,1771565295471949695,980
32788,1771565295471971535,4811
32789,1771565295472058510,62846
32790,1771565295472059812,1206
32791,1771565295472064544,4675
32792,1771565295472091335,7474
32793,1771565295472173372,60562
32794,1771565295472174742,1274
32795,1771565295472179484,4683
32796,1771565295472237326,35845
32797,1771565295472242009,4596
32798,1771565295472265031,4807
32799,1771565295472356747,67565
32800,1771565295472362059,5195
32801,1771565295472363208,1065
32802,1771565295472427421,42253
32803,1771565295472428737,1215
32804,1771565295472451753,5194
32805,1771565295472540992,63888
32806,1771565295472546069,4963
32807,1771565295472547243,1088
32808,1771565295472612286,40937
32809,1771565295472613598,1212
32810,1771565295472641147,7961
32811,1771565295472730716,66408
32812,1771565295472732147,1330
32813,1771565295472736997,4790
32814,1771565295472760478,5016
32815,1771565295472853004,67795
32816,1771565295472858100,4982
32817,1771565295472859236,1051
32818,1771565295472882982,5073
32819,1771565295472976496,68492
32820,1771565295472981723,5086
32821,1771565295472982850,1043
32822,1771565295473005443,4989
32823,1771565295473143090,112096
32824,1771565295473144807,1553
32825,1771565295473145800,933
32826,1771565295473167708,5480
32827,1771565295473257923,63835
32828,1771565295473263442,5425
32829,1771565295473264568,1047
32830,1771565295473330135,42513
32831,1771565295473331411,1188
32832,1771565295473354999,5126
32833,1771565295473451533,66423
32834,1771565295473456902,5281
32835,1771565295473458022,1048
32836,1771565295473481059,4836
32837,1771565295473576202,69220
32838,1771565295473581134,4810
32839,1771565295473582215,1000
32840,1771565295473600088,4663
32841,1771565295473687813,62467
32842,1771565295473689105,1195
32843,1771565295473693643,4480
32844,1771565295473719449,4876
32845,1771565295473811731,68148
32846,1771565295473816672,4840
32847,1771565295473817749,995
32848,1771565295473838132,4930
32849,1771565295473927168,64331
32850,1771565295473932104,4826
32851,1771565295473933213,1026
32852,1771565295473958028,5095
32853,1771565295474051087,67763
32854,1771565295474056046,4848
32855,1771565295474057101,981
32856,1771565295474078403,4808
32857,1771565295474170365,67255
32858,1771565295474171701,1239
32859,1771565295474176225,4467
32860,1771565295474198701,4845
32861,1771565295474291878,67358
32862,1771565295474296662,4695
32863,1771565295474297750,1006
32864,1771565295474320611,7414
32865,1771565295474409432,66265
32866,1771565295474410915,1386
32867,1771565295474411868,896
32868,1771565295474474801,40567
32869,1771565295474479425,4531
32870,1771565295474495752,4587
32871,1771565295474581659,61217
32872,1771565295474586325,4575
32873,1771565295474587351,946
32874,1771565295474646112,39339
32875,1771565295474647332,1129
32876,1771565295474670128,4670
32877,1771565295474760365,66742
32878,1771565295474761638,1186
32879,1771565295474766062,4371
32880,1771565295474784175,4490
32881,1771565295474869487,61705
32882,1771565295474870746,1152
32883,1771565295474875113,4314
32884,1771565295474899197,4641
32885,1771565295474990212,66886
32886,1771565295474995086,4749
32887,1771565295474996111,950
32888,1771565295475060786,40600
32889,1771565295475061932,1055
32890,1771565295475083511,4861
32891,1771565295475171155,63977
32892,1771565295475172530,1282
32893,1771565295475177025,4439
32894,1771565295475200153,7329
32895,1771565295475281166,59450
32896,1771565295475282499,1243
32897,1771565295475286787,4235
32898,1771565295475347178,39381
32899,1771565295475348370,1101
32900,1771565295475369744,4604
32901,1771565295475463382,69952
32902,1771565295475464631,1153
32903,1771565295475468683,3998
32904,1771565295475485327,4256
32905,1771565295475570565,62144
32906,1771565295475574981,4285
32907,1771565295475587765,4091
32908,1771565295475663896,52562
32909,1771565295475668199,4212
32910,1771565295475669176,900
32911,1771565295475738421,44779
32912,1771565295475739611,1099
32913,1771565295475752261,4539
32914,1771565295475826092,50737
32915,1771565295475830485,4303
32916,1771565295475831468,911
32917,1771565295475905374,47403
32918,1771565295475912212,6741
32919,1771565295475919242,4273
32920,1771565295475982404,40602
32921,1771565295475983600,1107
32922,1771565295476001032,4367
32923,1771565295476085322,60700
32924,1771565295476086529,1087
32925,1771565295476087500,914
32926,1771565295476157251,44283
32927,1771565295476158420,1079
32928,1771565295476234543,65475
32929,1771565295476239226,4596
32930,1771565295476240207,909
32931,1771565295476260046,6196
32932,1771565295476285154,4502
32933,1771565295476354613,46376
32934,1771565295476355775,1069
32935,1771565295476473736,60821
32936,1771565295476479159,5328
32937,1771565295476480141,913
32938,1771565295476546488,42817
32939,1771565295476553564,1092
32940,1771565295476562714,4539
32941,1771565295476631519,45248
32942,1771565295476635947,4338
32943,1771565295476645579,4460
32944,1771565295476717347,49703
32945,1771565295476718498,1068
32946,1771565295476735262,4684
32947,1771565295476814546,56718
32948,1771565295476819143,4510
32949,1771565295476820108,899
32950,1771565295476875596,36428
32951,1771565295476876724,1028
32952,1771565295476899083,4331
32953,1771565295476987127,64899
32954,1771565295476988439,1219
32955,1771565295476989306,817
32956,1771565295477010897,4579
32957,1771565295477097101,63648
32958,1771565295477098371,1163
32959,1771565295477099207,783
32960,1771565295477155927,38258
32961,1771565295477156977,961
32962,1771565295477223833,42315
32963,1771565295477224951,1030
